23997,0.004855491
52797,0.005049711
62397,0.005049711
67197,0.005146821
71997,0.005049711
76797,0.005049711
81597,0.005243931
100797,0.005243931
110397,0.005243931
115197,0.005341041
119997,0.005341041
124797,0.00543815
129597,0.00543815
134397,0.00543815
139197,0.00543815
143997,0.00543815
148797,0.00543815
153597,0.00543815
158397,0.00543815
163197,0.00563237
172797,0.00572948
182397,0.00572948
187197,0.00572948
191997,0.00572948
196797,0.00572948
201597,0.00572948
206397,0.00572948
211197,0.00582659
215997,0.00582659
220797,0.00582659
225597,0.005923699
230397,0.00582659
235197,0.005923699
249597,0.006020809
254397,0.006020809
259197,0.006117919
263997,0.006020809
268797,0.006215029
273597,0.006117919
278397,0.006215029
283197,0.006215029
287997,0.006215029
292797,0.006312139
297597,0.006312139
302397,0.006312139
307197,0.006409248
311997,0.006506358
316797,0.006409248
321597,0.006506358
331197,0.006506358
340797,0.006603468
345597,0.006603468
350397,0.006700578
364797,0.006797688
369597,0.006797688
374397,0.006797688
379197,0.006991908
383997,0.006894798
388797,0.006991908
393597,0.006991908
403197,0.006991908
407997,0.007089017
412797,0.007089017
417597,0.007186127
422397,0.007186127
427197,0.007283237
431997,0.007186127
436797,0.007380347
441597,0.007380347
446397,0.007380347
451197,0.007477457
455997,0.007574566
460797,0.007477457
465597,0.007574566
470397,0.007574566
475197,0.007574566
479997,0.007671676
484797,0.007671676
494397,0.007768786
499197,0.007865896
503997,0.007865896
508797,0.007865896
513597,0.007865896
518397,0.008060116
523197,0.007963006
527997,0.008060116
537597,0.008157226
542397,0.008157226
547197,0.008157226
551997,0.008254335
556797,0.008254335
561597,0.008254335
566397,0.008351445
571197,0.008448555
575997,0.008642775
580797,0.008545665
585597,0.008545665
590397,0.008545665
595197,0.008545665
599997,0.008739884
604797,0.008642775
609597,0.008739884
614397,0.008739884
619197,0.008739884
623997,0.009031214
628797,0.008836994
633597,0.009031214
638397,0.008934104
643197,0.009128324
647997,0.009031214
652797,0.009128324
657597,0.009031214
667197,0.009225433
671997,0.009225433
676797,0.009322543
681597,0.009419653
686397,0.009322543
691197,0.009419653
695997,0.009419653
700797,0.009419653
705597,0.009516763
710397,0.009613873
719997,0.009710982
724797,0.009710982
729597,0.009710982
734397,0.009710982
739197,0.009905202
748797,0.01019653
758397,0.01009942
763197,0.01009942
772797,0.01009942
777597,0.01029364
782397,0.01019653
787197,0.01029364
791997,0.01029364
801597,0.01058497
811197,0.01058497
815997,0.01058497
820797,0.01068208
825597,0.01068208
830397,0.01068208
835197,0.01068208
839997,0.01077919
844797,0.01077919
849597,0.01077919
863997,0.01097341
868797,0.01116763
878397,0.01116763
883197,0.01116763
887997,0.01116763
892797,0.01116763
907197,0.01126474
911997,0.01126474
921597,0.01136185
926397,0.01136185
931197,0.01145896
935997,0.01145896
940797,0.01155607
945597,0.01155607
950397,0.01155607
959997,0.01165318
964797,0.01194451
969597,0.01194451
974397,0.01165318
979197,0.0118474
983997,0.0118474
988797,0.01165318
998397,0.0118474
1003197,0.01194451
1007997,0.0118474
1017597,0.01194451
1022397,0.01204162
1027197,0.01194451
1031997,0.01194451
1041597,0.01223584
1046397,0.01204162
1055997,0.01213873
1060797,0.01233295
1070397,0.01233295
1079997,0.01223584
1094397,0.01213873
1099197,0.01223584
1103997,0.01233295
1113597,0.01233295
1118397,0.01213873
1127997,0.01223584
1132797,0.01223584
1137597,0.01233295
1147197,0.01233295
1151997,0.01233295
1161597,0.01223584
1166397,0.01233295
1171197,0.01223584
1180797,0.01233295
1185597,0.01223584
1204797,0.01223584
1209597,0.01213873
1214397,0.01204162
1219197,0.01213873
1223997,0.01194451
1233597,0.01204162
1238397,0.01213873
1243197,0.01194451
1247997,0.01194451
1257597,0.01204162
1262397,0.01194451
1267197,0.01194451
1271997,0.01204162
1281597,0.0118474
1286397,0.0118474
1295997,0.01165318
1300797,0.01175029
1305597,0.01165318
1310397,0.01155607
1315197,0.01165318
1319997,0.01155607
1334397,0.01145896
1339197,0.01136185
1343997,0.01145896
1348797,0.01126474
1353597,0.01136185
1358397,0.01126474
1363197,0.01126474
1367997,0.01116763
1372797,0.01126474
1377597,0.01107052
1382397,0.01107052
1391997,0.01126474
1396797,0.01077919
1401597,0.01116763
1406397,0.0108763
1415997,0.01097341
1420797,0.01068208
1425597,0.01068208
1430397,0.01068208
1435197,0.01068208
1439997,0.01058497
1444797,0.01058497
1459197,0.01058497
1463997,0.01039075
1468797,0.01039075
1473597,0.01029364
1478397,0.01029364
1483197,0.01048786
1492797,0.01029364
1497597,0.01009942
1502397,0.01000231
1511997,0.009905202
1526397,0.009905202
1535997,0.009808092
1540797,0.009710982
1545597,0.009710982
1555197,0.009613873
1559997,0.009613873
1564797,0.009516763
1569597,0.009516763
1574397,0.009419653
1579197,0.009322543
1583997,0.009419653
1588797,0.009225433
1593597,0.009322543
1598397,0.009128324
1603197,0.009128324
1617597,0.008934104
1622397,0.008934104
1627197,0.008934104
1631997,0.008934104
1636797,0.008836994
1641597,0.008836994
1660797,0.008642775
1665597,0.008545665
1675197,0.008545665
1684797,0.008642775
1689597,0.008448555
1694397,0.008254335
1699197,0.008448555
1703997,0.008254335
1708797,0.008157226
1713597,0.008254335
1718397,0.008060116
1723197,0.008060116
1727997,0.007963006
1747197,0.007865896
1751997,0.007865896
1756797,0.007865896
1766397,0.007865896
1771197,0.007671676
1775997,0.007671676
1780797,0.007671676
1785597,0.007574566
1795197,0.007477457
1804797,0.007380347
1809597,0.007477457
1814397,0.007380347
1819197,0.007380347
1823997,0.007380347
1828797,0.007283237
1833597,0.007186127
1838397,0.007186127
1843197,0.007186127
1847997,0.007186127
1852797,0.007089017
1857597,0.007089017
1862397,0.006991908
1867197,0.007186127
1871997,0.006894798
1881597,0.006894798
1886397,0.006894798
1891197,0.006797688
1895997,0.006797688
1900797,0.006797688
1905597,0.006797688
1910397,0.006700578
1919997,0.006700578
1924797,0.006603468
1929597,0.006506358
1934397,0.006506358
1939197,0.006506358
1948797,0.006506358
1953597,0.006409248
1958397,0.006409248
1963197,0.006312139
1967997,0.006409248
1972797,0.006215029
1977597,0.006312139
1982397,0.006215029
1987197,0.006215029
1991997,0.006215029
1996797,0.006215029
